AREA,PERIMETER,GEMGEOU_,GEMGEOU_ID,RELATEID,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,GEOL_1,INTRP_DATE,BASIS1,BASIS2,MGSCODE,SYMBOL,MAPLABEL,UNIT_CODE,DESCRIPTN,REFRNCE,area_1
655892.16598,4158.39110,"452","386",,GU,B,MGS,"19990515","608170","5247211","15",M&C,"19990000",,,"0","0",cugd,bcl,Upper Cloquet Lake gabbro/dior,,655892.166
11840035.82243,19812.26256,"453","405",,GU,B,MGS,"19990515","608973","5244276","15",M&C,"19990000",,,"0","0",cugd,bcl,Upper Cloquet Lake gabbro/dior,,11840035.820
1177964.34788,7639.47244,"454","431",,GU,B,MGS,"19990515","613324","5243808","15",M&C,"19990000",,,"0","0",cugd,bcl,Upper Cloquet Lake gabbro/dior,,1177964.350
7254770.96711,17358.57120,"456","159",,GU,B,MGS,"19990515","618862","5262225","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,7254770.968
7712594.02153,25967.79167,"457","160",,GU,B,MGS,"19990515","612938","5259910","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,7712594.025
1035324.29019,4344.24992,"460","228",,GU,B,MGS,"19990515","609825","5256045","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,1035324.291
4200155.63844,11564.89286,"461","243",,GU,B,MGS,"19990515","608796","5253274","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,4200155.639
5301275.50051,10189.73304,"462","325",,GU,B,MGS,"19990515","607095","5249138","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,5301275.502
1738644.54835,5310.33551,"463","388",,GU,B,MGS,"19990515","606439","5246913","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,1738644.549
9087735.39384,25377.81300,"464","400",,GU,B,MGS,"19990515","607855","5244157","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,9087735.396
2679172.51524,12247.73689,"465","402",,GU,B,MGS,"19990515","624480","5246107","15",JDM,"19880000",OBI,,"-1","-1",llog,bll,Lax Lake -oph gabbro,,2679172.514
382706.60421,3614.01436,"466","452",,GU,B,MGS,"19990515","620864","5242264","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,382706.604
1097682.40544,5835.72683,"467","453",,GU,B,MGS,"19990515","615816","5242343","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,1097682.406
3020703.96899,10521.73803,"468","454",,GU,B,MGS,"19990515","618311","5241766","15",M&C,"19990000",,,"0","0",cuog,bcl,Upper Cloquet Lake ol gabbro,,3020703.970
132967.12198,2420.86604,"469","251",,GU,B,MGS,"19990515","603862","5254516","15",M&C,"19990000",IDH,,"0","0",diab,mdb,misc diabase intrusion,,132967.123
721536.31795,7324.51268,"470","266",,GU,B,MGS,"19990515","602645","5252627","15",M&C,"19990000",IDH,,"0","0",diab,mdb,misc diabase intrusion,,721536.319
498412.82001,2711.95181,"473","383",,GU,B,MGS,"19990515","631285","5247866","15",JDM,"19880000",,,"0","0",vhod,bvh,Victor Head ol diabase/gabbro,,498412.820
1209053.94417,7768.10405,"474","427",,GU,B,MGS,"19990515","630938","5243277","15",JDM,"19880000",OBI,,"0","0",vhod,bvh,Victor Head ophitic diabase,,1212617.111
928125.55464,5164.20352,"475","475",,GU,B,MGS,"19990515","627067","5240950","15",JDM,"19880000",,,"0","0",vhod,bvh,Victor Head ol diabase/gabbro,,928125.554
557594.99576,3740.61435,"476","477",,GU,B,MGS,"19990515","628919","5240936","15",JDM,"19880000",OBI,,"0","0",vhod,bvh,Victor Head ophitic diabase,,557594.997
1836206.03772,5952.72083,"479","545",,GU,B,MGS,"19990515","630446","5237663","15",JDM,"19880000",OBI,PRJ,"0","0",sbfc,bsb,Silver Bay Intr - fegabbro cum,,1836206.039
1943469.06319,9958.72475,"488","179",,GU,B,MGS,"19990515","602229","5260791","15",M&C,"19990000",IGP,OBI,"-1","-1",fmwg,dfmw,Mt Weber granophyre,,1943469.066
14666569.00690,18032.56414,"489","4",,GU,B,MGS,"19990515","621464","5273459","15",M&C,"19990000",IGP,IDH,"-1","-1",fisg,dfu,Granophyre in Isabella area,,14622744.820
1034828.32693,4494.99098,"492","12",,GU,B,MGS,"19990515","587831","5274415","15",M&C,"19990000",IGP,OBI,"0","0",nsmb,nhu,"NSVG-mafic hornfels, magnetic",,1034828.327
131118.23509,1730.99520,"498","63",,GU,B,MGS,"19990515","571922","5271020","15",S&M,"19990000",OBI,IDH,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,131118.236
6350843.88845,15428.56979,"499","66",,GU,B,MGS,"19990515","585546","5269476","15",M&C,"19990000",OBI,IGP,"0","0",nsmb,nhu,"NSVG-mafic hornfels, magnetic",,6350843.887
492610.35543,3045.49056,"522","344",,GU,B,MGS,"19990515","611730","5249695","15",M&C,"19990000",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,492610.357
939982.30114,4455.62302,"523","391",,GU,B,MGS,"19990515","611696","5246851","15",M&C,"19990000",IGP,,"0","0",minc,dmi,magnetic inclusion - unknown,,939982.301
944053.88413,4044.00980,"524","397",,GU,B,MGS,"19990515","614246","5246806","15",M&C,"19990000",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,944053.883
2758571.64767,7245.02744,"527","460",,GU,B,MGS,"19990515","603903","5240917","15",M&C,"19990000",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,2758571.646
20015246.10337,29026.35709,"531","86",,GU,B,MGS,"19990515","589973","5266498","15",M&C,"19990000",IGP,OBI,"0","0",asmx,dau,"AS - anorth, gab, hrnfls",,20015246.100
1196229.57732,5864.91572,"533","127",,GU,B,MGS,"19990515","614078","5265116","15",M&C,"19990000",IGP,OBI,"-1","-1",asmx,dau,"AS -  anorth, gab, hrnfls",,1196229.573
244879.47903,2347.38039,"545","352",,GU,B,MGS,"19990515","584047","5249813","15",M&C,"19990000",IGP,IGP,"0","0",asmx,dau,"AS - anorth, gab, hrnfls",,244879.478
5148777.39486,11374.47382,"548","382",,GU,B,MGS,"19990515","603750","5246091","15",M&C,"19990000",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,5148777.394
1445398.55382,5082.17360,"556","122",,GU,B,MGS,"19990515","581717","5265468","15",M&C,"19990000",IGP,,"-1","-1",wmtr,dlwm,W Margin-troctolitic cumulates,,1445398.552
247034.18741,2623.33784,"385","384",,GU,B,MGS,"19990515","628516","5247685","15",JDM,"19880000",OBI,,"-1","-1",llgd,bll,Lax Lake gabbro/diorite,,256743.867
629862.89884,3222.62552,"419","398",,GU,B,MGS,"19990515","628174","5246771","15",JDM,"19880000",OBI,,"-1","-1",llog,bll,Lax Lake -oph gabbro,,777548.219
798187.55802,4486.55874,"420","410",,GU,B,MGS,"19990515","627790","5245706","15",JDM,"19880000",OBI,,"-1","-1",llog,bll,Lax Lake -oph gabbro,,1182508.828
15871899.30556,103124.44402,"327","276",,GU,B,MGS,"19990515","631152","5247279","15",MG2,"19930000",OBI,TOP,"0","0",brod,bbr,Beaver River - oph ol gabbro,,15727766.100
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","628646","5246720","15",JDM,"19880000",OBI,PRJ,"0","0",brd,bbr,Beaver River diabase -undiff,,188604.722
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","628144","5245552","15",JDM,"19880000",OBI,PRJ,"0","0",brd,bbr,Beaver River diabase -undiff,,80482.612
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","629073","5247202","15",JDM,"19880000",OBI,,"-1","-1",llgd,bll,Lax Lake gabbro/diorite,,341426.939
4927485.74190,20878.40511,"440","377",,GU,B,MGS,"19990515","628614","5246170","15",JDM,"19880000",OBI,,"-1","-1",llog,bll,Lax Lake -oph gabbro,,5385540.139
12885939.71408,37023.79364,"63","176",,GU,B,MGS,"19990515","623723","5256412","15",MGB,"19930000",IGP,OBI,"-1","-1",sll,bsl,Sonju Lake - lower troctolite,,12885939.710
2238355.39815,10714.40827,"135","282",,GU,B,MGS,"19990515","622760","5251540","15",MGB,"19930000",IGP,IGP,"-1","-1",slu,bsl,Sonju Lake - upper gabbro,,2238355.398
5555544.48585,16497.24749,"60","168",,GU,B,MGS,"19990515","628135","5260700","15",MGB,"19930000",IGP,PRJ,"0","0",umg,bum,Upper Manitou-gabbro,,5555544.484
5627018.15077,21214.18551,"455","150",,GU,B,MGS,"19990515","626836","5262614","15",MGB,"19930000",IGP,PRJ,"-1","-1",clog,bcl,Lower Cloquet Lake ol gabbro,,5627018.147
189747.17125,2359.87180,"206","476",,GU,B,MGS,"19990515","630746","5241193","15",JDM,"19880000",OBI,,"0","0",sbg,bsb,Silver Bay Intr - gabbro,,189747.170
273703.66626,3987.51131,"477","467",,GU,B,MGS,"19990515","630786","5241347","15",JDM,"19880000",OBI,PRJ,"0","0",sbfc,bsb,Silver Bay Intr - fegabbro cum,,273703.667
1775431.81157,5532.25113,"198","450",,GU,B,MGS,"19990515","631579","5242273","15",JDM,"19880000",OBI,TOP,"0","0",nnu,nnu,NSVGn - undifferentiated,,1796890.713
231690.46427,3547.20335,"201","463",,GU,B,MGS,"19990515","628787","5241792","15",JDM,"19880000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,231690.462
877115.78802,9051.38907,"207","480",,GU,B,MGS,"19990515","628266","5240783","15",JDM,"19880000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,877115.788
2208741.74028,7312.34683,"200","458",,GU,B,MGS,"19990515","626865","5241394","15",JDM,"19880000",OBI,TOP,"0","0",nnu,nnu,NSVGn - undifferentiated,,2208741.741
3108819.52815,16465.75772,"398","441",,GU,B,MGS,"19990515","623062","5240302","15",JDM,"19880000",OBI,IDH,"0","0",mpfd,bms,Milepost 7 ferrodiorite,,3108819.529
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","624136","5245145","15",JDM,"19880000",OBI,,"0","0",brod,bbr,Beaver River - oph ol gabbro,,7794.828
372872.35540,4517.04740,"427","456",,GU,B,MGS,"19990515","624572","5241718","15",JDM,"19880000",IDH,,"-1","-1",llog,bll,Lax Lake -oph gabbro,,372872.358
5792135.96473,22384.77274,"428","464",,GU,B,MGS,"19990515","623106","5242566","15",JDM,"19880000",OBI,IDH,"-1","-1",llog,bll,Lax Lake -oph gabbro,,5792135.964
4881027.97675,12675.03318,"430","494",,GU,B,MGS,"19990515","620964","5238954","15",JDM,"19880000",OBI,IDH,"-1","-1",llog,bll,Lax Lake -oph gabbro,,4881027.977
738804.82404,7894.15337,"433","533",,GU,B,MGS,"19990515","621660","5237665","15",JDM,"19880000",OBI,IDH,"-1","-1",llog,bll,Lax Lake -oph gabbro,,738804.826
14134055.08675,22293.11535,"216","493",,GU,B,MGS,"19990515","617445","5238596","15",M&C,"19990000",IGP,OBI,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,14134055.080
180704.68751,2371.19092,"217","495",,GU,B,MGS,"19990515","627977","5240319","15",JDM,"19880000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,180704.687
193755.45328,2265.05815,"217","495",,GU,B,MGS,"19990515","630502","5239008","15",JDM,"19880000",OBI,TOP,"0","0",nnob,nnu,NSVGn - ophitic basalt,,193755.454
558389.70597,5162.26226,"245","537",,GU,B,MGS,"19990515","626665","5235884","15",JDM,"19880000",OBI,TOP,"0","0",nnr,nnu,NSVGn - rhyolite,,558389.706
320617.01342,2089.54740,"245","537",,GU,B,MGS,"19990515","628472","5236882","15",JDM,"19880000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,320617.013
731056.98714,7818.95947,"245","537",,GU,B,MGS,"19990515","628517","5237383","15",JDM,"19880000",OBI,TOP,"0","0",nnr,nnu,NSVGn - rhyolite,,731056.986
385777.92239,2931.86976,"245","537",,GU,B,MGS,"19990515","628479","5237896","15",JDM,"19880000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,385777.923
2430638.64086,10964.56418,"245","537",,GU,B,MGS,"19990515","626792","5236798","15",JDM,"19880000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,2430638.641
58298.19264,2470.23097,"245","537",,GU,B,MGS,"19990515","625898","5236523","15",JDM,"19880000",OBI,TOP,"0","0",nnb,nnu,NSVGn - basalt,,58600.267
4110201.00183,17997.95668,"245","537",,GU,B,MGS,"19990515","625940","5237091","15",JDM,"19880000",OBI,TOP,"0","0",nnob,nnu,NSVGn - ophitic basalt,,4117168.615
43549.25951,1025.06306,"262","572",,GU,B,MGS,"19990515","629922","5236378","15",JDM,"19880000",OBI,TOP,"0","0",nnob,nnu,NSVGn - ophitic basalt,,43549.259
237695.29836,1983.94539,"262","572",,GU,B,MGS,"19990515","629716","5236500","15",JDM,"19880000",OBI,,"0","0",nnb,nnu,NSVGn - basalt,,237695.297
1633830.41460,8471.45059,"192","436",,GU,B,MGS,"19990515","625510","5243191","15",JDM,"19880000",OBI,IGP,"0","0",ngrb,nswu,Gooseberry River basalts,,1633830.416
3618237.39043,9513.36636,"383","376",,GU,B,MGS,"19990515","626372","5247340","15",MG2,"19930000",OBI,,"-1","-1",llgd,bll,Lax Lake gabbro/diorite,,3619081.941
1952786.52240,9254.55321,"393","415",,GU,B,MGS,"19990515","628425","5244562","15",JDM,"19880000",OBI,,"-1","-1",llgd,bll,Lax Lake gabbro/diorite,,1947534.224
4803282.98227,11141.26975,"517","252",,GU,B,MGS,"19990515","617462","5253730","15",M&C,"19990000",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,4803282.982
1765971.78428,7351.67666,"520","281",,GU,B,MGS,"19990515","605188","5251478","15",M&C,"19990000",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,1765971.788
2193464.23792,9441.53704,"525","445",,GU,B,MGS,"19990515","614427","5242507","15",M&C,"19990000",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,2193464.235
480483.73652,4921.72274,"183","409",,GU,B,MGS,"19990515","622618","5245702","15",JDM,"19880000",OBI,IGP,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,480483.735
32513046.24436,50379.64086,"73","189",,GU,B,MGS,"19990515","605812","5255200","15",M&C,"19990000",IGP,OBI,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,32513046.240
29691445.95801,21788.60281,"152","317",,GU,B,MGS,"19990515","598048","5242016","15",M&C,"19990000",IGP,OBI,"0","0",nnu,nnu,NSVGn - undifferentiated,,29691445.950
37568252.39634,53251.79675,"152","317",,GU,B,MGS,"19990515","598235","5245814","15",M&C,"19990000",IGP,OBI,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,37568252.390
10132441.97410,17227.53768,"212","488",,GU,B,MGS,"19990515","601536","5237525","15",M&C,"19990000",IGP,OBI,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,10132441.970
62252148.59154,33919.21653,"212","488",,GU,B,MGS,"19990515","594810","5237039","15",M&C,"19990000",IGP,IGP,"0","0",nnu,nnu,NSVGn - undifferentiated,,62252148.800
30998279.67394,31690.21400,"482","440",,GU,B,MGS,"19990515","587606","5239173","15",M&C,"19990000",IGP,,"0","-1",ffbg,dfu,Granophyre -Fairbainks/Brimson,,30998279.670
149576871.26331,66203.72592,"20","59",,GU,B,MGS,"19990515","592815","5259796","15",M&C,"19990000",IGP,IDH,"0","0",gltr,dlgl,Greenwood L-troctolitic cums,,149576871.200
115259753.51514,68788.59940,"24","65",,GU,B,MGS,"19990515","596033","5259532","15",M&C,"19990000",IGP,IDH,"-1","-1",glgb,dlgl,Greenwood L-gabbroic cums,,115259753.500
37948898.04984,105204.49089,"9","27",,GU,B,MGS,"19990515","601770","5263026","15",M&C,"19990000",IGP,IDH,"-1","-1",glfg,dlgl,Greenwood L-ferrogabbroic cums,,37948898.050
105824145.86887,62149.69089,"486","30",,GU,B,MGS,"19990515","609349","5264015","15",M&C,"19990000",IGP,OBI,"-1","-1",fmwg,dfmw,Mt Weber granophyre,,105824145.800
2759495.41927,12459.48499,"491","8",,GU,B,MGS,"19990515","602273","5272506","15",M&C,"19990000",IGP,IDH,"0","0",minc,dmi,magnetic inclusion - unknown,,2895491.207
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","631103","5274509","15",M&C,"19990000",IGP,PRJ,"0","0",akga,dau,Kaytdid L gabbroic anorthosite,,497349.192
26274522.77334,24979.33722,"543","300",,GU,B,MGS,"19990515","585490","5240764","15",M&C,"19990000",IGP,OBI,"0","0",asau,dau,AS - anorthositic rx undiff,,26274522.770
77286674.09665,48282.87745,"543","300",,GU,B,MGS,"19990515","592790","5246359","15",M&C,"19990000",IGP,OBI,"0","0",asau,dau,AS - anorthositic rx undiff,,77286674.090
2032371.81431,13405.64788,"195","442",,GU,B,MGS,"19990515","581178","5241029","15",M&C,"19990000",IGP,IGP,"0","0",glog,dlgl,Greenwood L-noncumulate ext,,2088152.101
158883250.00719,73785.75017,"534","136",,GU,B,MGS,"19990515","580835","5254340","15",M&C,"19990000",IGP,OBI,"-1","-1",asmx,dau,"AS -  anorth, gab, hrnfls",,158883250.000
34024354.87025,33925.44637,"534","136",,GU,B,MGS,"19990515","580472","5240067","15",M&C,"19990000",IGP,OBI,"-1","-1",asmx,dau,"AS -  anorth, gab, hrnfls",,34024354.860
5224670.35786,21474.78562,"292","11",,GU,B,MGS,"19990515","583653","5273198","15",M&C,"19990000",OBI,,"0","0",asau,dau,AS - anorthositic rx undiff,,5209236.540
3711836.20947,17601.80407,"316","55",,GU,B,MGS,"19990515","583884","5269940","15",M&C,"19990000",OBI,IGP,"-1","-1",asgb,dau,AS - gabbroic rx,,3711836.210
1799912.73649,5369.44640,"312","203",,GU,B,MGS,"19990515","570140","5258563","15",M&C,"19990000",IGP,,"0","0",asau,dau,AS - anorthositic rx undiff,,1799912.736
35473051.79826,51244.11194,"66","182",,GU,B,MGS,"19990515","567323","5252085","15",M&C,"19990000",IGP,IDH,"-1","-1",prtr,dlpr,Partridge R-troctolitic cums,,35486791.190
1049760.95659,6196.66799,"17","53",,GU,B,MGS,"19990515","569980","5270423","15",S&M,"19990000",IGP,IDH,"442283","103",Pvr,Pvr,Virginia Formation,,1049760.955
10907911.93441,39722.10573,"43","91",,GU,B,MGS,"19990515","566262","5259591","15",S&M,"19990000",IGP,IDH,"442283","103",Pvr,Pvr,Virginia Formation,,10883259.700
4969983.80986,12585.40236,"280","15",,GU,B,MGS,"19990515","571007","5273991","15",S&M,"19990000",OBI,IDH,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,4887001.629
39916.32425,3159.67550,"8","21",,GU,B,MGS,"19990515","568921","5274265","15",S&M,"19990000",OBI,IDH,"442265","3",Ppk,Ppk,Pokegama Quartzite,,39916.324
24312.28138,1183.70526,"276","22",,GU,B,MGS,"19990515","568871","5273544","15",S&M,"19990000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,24312.281
31304.50464,1624.67775,"276","22",,GU,B,MGS,"19990515","568805","5273562","15",S&M,"19990000",OBI,,"442265","3",Ppk,Ppk,Pokegama Quartzite,,31304.505
68779.53537,2180.06932,"278","39",,GU,B,MGS,"19990515","566353","5271374","15",S&M,"19990000",OBI,IDH,"442265","3",Ppk,Ppk,Pokegama Quartzite,,68779.535
210289.59166,2586.53057,"165","361",,GU,B,MGS,"19990515","566730","5249129","15",M&C,"19990000",IDH,IGP,"0","-1",oui,dlou,Oxide Ultramafic Intrusion,,210289.592
15136.83865,541.29169,"16","51",,GU,B,MGS,"19990515","573193","5271371","15",S&M,"19990000",OBI,IDH,"-1","-1",prat,dlpr,Partridge R-aug troct cums,,15136.839
309892.21226,3422.61770,"16","51",,GU,B,MGS,"19990515","573293","5271852","15",S&M,"19990000",OBI,IDH,"-1","-1",prcz,dlpr,Partridge R-contact zone,,309892.209
35119.59543,1298.57939,"16","51",,GU,B,MGS,"19990515","573092","5271482","15",S&M,"19990000",OBI,IDH,"-1","-1",prmt,dlpr,Partridge R-melatroct cums,,35119.595
34552.20402,875.60035,"16","51",,GU,B,MGS,"19990515","573185","5271445","15",S&M,"19990000",OBI,IDH,"-1","-1",prpt,dlpr,Partridge R-poik troctolite,,34552.204
8204.01583,447.45648,"14","48",,GU,B,MGS,"19990515","573379","5271539","15",S&M,"19990000",OBI,IDH,"-1","-1",prpt,dlpr,Partridge R-poik troctolite,,8204.016
27391.63491,835.14532,"14","48",,GU,B,MGS,"19990515","573451","5271762","15",S&M,"19990000",OBI,IDH,"-1","-1",prmt,dlpr,Partridge R-melatroct cums,,27391.635
84025.91480,1574.89752,"14","48",,GU,B,MGS,"19990515","573717","5272062","15",S&M,"19990000",OBI,IDH,"-1","-1",prpt,dlpr,Partridge R-poik troctolite,,84025.915
53619.83815,1425.58705,"14","48",,GU,B,MGS,"19990515","573835","5272402","15",S&M,"19990000",OBI,IDH,"-1","-1",prcz,dlpr,Partridge R-contact zone,,53619.838
15860.18698,1103.05555,"14","48",,GU,B,MGS,"19990515","573719","5272247","15",S&M,"19990000",OBI,IDH,"-1","-1",prmt,dlpr,Partridge R-melatroct cums,,15860.187
132938.72472,2162.55022,"12","43",,GU,B,MGS,"19990515","574354","5272740","15",S&M,"19990000",OBI,IDH,"-1","-1",prcz,dlpr,Partridge R-contact zone,,132938.725
22463.48602,1503.40113,"12","43",,GU,B,MGS,"19990515","574225","5272513","15",S&M,"19990000",OBI,IDH,"-1","-1",prmt,dlpr,Partridge R-melatroct cums,,22463.486
2937.73654,285.37131,"14","48",,GU,B,MGS,"19990515","573307","5271420","15",S&M,"19990000",OBI,IDH,"-1","-1",prat,dlpr,Partridge R-aug troct cums,,2937.737
158.68014,97.57778,"14","48",,GU,B,MGS,"19990515","573265","5271357","15",S&M,"19990000",OBI,IDH,"-1","-1",prtr,dlpr,Partridge R-troctolitic cums,,158.680
307453.53901,3653.57206,"12","43",,GU,B,MGS,"19990515","573897","5272014","15",S&M,"19990000",OBI,IDH,"-1","-1",prpt,dlpr,Partridge R-poik troctolite,,307907.585
112204.84268,2593.84341,"12","43",,GU,B,MGS,"19990515","573856","5271734","15",S&M,"19990000",OBI,IDH,"-1","-1",prat,dlpr,Partridge R-aug troct cums,,113064.384
7789868.05764,16731.82470,"291","10",,GU,B,MGS,"19990515","587482","5273381","15",M&C,"19990000",OBI,IGP,"0","0",asau,dau,AS - anorthositic rx undiff,,7789868.061
8207787.05033,22370.49179,"34","80",,GU,B,MGS,"19990515","613365","5266001","15",M&C,"19990000",IGP,OBI,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,8806891.631
34751817.66783,58895.77474,"529","5",,GU,B,MGS,"19990515","621736","5268740","15",M&C,"19990000",IGP,OBI,"-1","-1",asmx,dau,"AS -  anorth, gab, hrnfls",,34745355.990
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","617875","5272134","15",JDM,"20001200",IGP,,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,5653568.162
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","606544","5270030","15",M&C,"19990000",IGP,OBI,"0","0",asau,dau,AS - anorthositic rx undiff,,2300054.317
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","604338","5265067","15",M&C,"19990000",IGP,OBI,"0","0",asau,dau,AS - anorthositic rx undiff,,20319124.280
7828698.62848,12667.30197,"325","2",,GU,B,MGS,"19990515","629993","5273800","15",M&C,"19990000",IGP,IDH,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,7828698.628
660.54236,1642.43272,"325","2",,GU,B,MGS,"19990515","628537","5271906","15",M&C,"19990000",IGP,IDH,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,660.542
21823067.05908,32484.45367,"2","3",,GU,B,MGS,"19990515","625506","5270523","15",M&C,"19990000",IGP,PRJ,"-1","-1",nsbh,nhu,NSVG-basaltic hornfels,,21823067.060
4001136.19412,18348.42022,"2","3",,GU,B,MGS,"19990515","627179","5273780","15",M&C,"19990000",IGP,PRJ,"0","0",aslg,dau,Scott Cr leucogabbro,,3986748.336
