tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
BD6-6a	BD6-6	BD6-6a_LP-DIR-AF		mc	303.3	26.6	1	17	0	2.1	1.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 03:43:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-6a	BD6-6	BD6-6a_LP-DIR-AF		mc	274.1	78.6	1	17	-1	2.1	1.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 03:43:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-6a	BD6-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-7a	BD6-7	BD6-7a_LP-DIR-AF		mc	99.1	64.7	1	17	-1	2.6	2.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 04:36:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-7a	BD6-7	BD6-7a_LP-DIR-AF		mc	297.1	39.3	1	17	0	2.6	2.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 04:36:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-7a	BD6-7	BD6-7a_LP-DIR-AF		mc	297.1	39.3	1	17	100	2.6	2.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 04:36:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD6-7a	BD6-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-8a	BD6-8	BD6-8a_LP-DIR-AF		mc	85.2	53.5	1	17	-1	2.7	3.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 05:26:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-8a	BD6-8	BD6-8a_LP-DIR-AF		mc	299.1	31.5	1	17	0	2.7	3.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 05:26:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-8a	BD6-8	BD6-8a_LP-DIR-AF		mc	299.1	31.5	1	17	100	2.7	3.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 05:26:56	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD6-8a	BD6-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-9a	BD6-9											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-9a	BD6-9	BD6-9a_LP-DIR-AF		mc	117.4	49.9	1	21	-1	3.1	2.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-16 06:19:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-9a	BD6-9	BD6-9a_LP-DIR-AF		mc	317.0	49.6	1	21	0	3.1	2.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-16 06:19:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-9a	BD6-9	BD6-9a_LP-DIR-AF		mc	317.0	49.6	1	21	100	3.1	2.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-16 06:19:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD7-1a	BD7-1	BD7-1a_LP-DIR-AF		mc	188.1	37.2	1	22	-1	1.3	0.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 07:13:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD7-1a	BD7-1	BD7-1a_LP-DIR-AF		mc	287.8	55	1	22	0	1.3	0.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 07:13:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD7-1a	BD7-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD7-1a	BD7-1	BD7-1a_LP-DIR-AF		mc	287.8	55	1	22	100	1.3	0.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 07:13:10	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD7-2a	BD7-2	BD7-2a_LP-DIR-AF		mc	290.1	53.5	1	22	0	0.9	0.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 08:06:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD7-2a	BD7-2	BD7-2a_LP-DIR-AF		mc	290.1	53.5	1	22	100	0.9	0.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 08:06:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD7-2a	BD7-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD7-2a	BD7-2	BD7-2a_LP-DIR-AF		mc	188.2	36.7	1	22	-1	0.9	0.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 08:06:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD7-3a	BD7-3	BD7-3a_LP-DIR-AF		mc	182.6	38.7	1	22	-1	1.6	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 09:03:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD7-3a	BD7-3	BD7-3a_LP-DIR-AF		mc	287.7	53.2	1	22	0	1.6	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 09:03:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD7-3a	BD7-3	BD7-3a_LP-DIR-AF		mc	287.7	53.2	1	22	100	1.6	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 09:03:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD7-3a	BD7-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD7-4a	BD7-4	BD7-4a_LP-DIR-AF		mc	186.7	39.2	1	19	-1	1.2	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-16 09:57:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD7-4a	BD7-4	BD7-4a_LP-DIR-AF		mc	285.9	50.3	1	19	0	1.2	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-16 09:57:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD7-4a	BD7-4	BD7-4a_LP-DIR-AF		mc	285.9	50.3	1	19	100	1.2	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-16 09:57:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD7-4a	BD7-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD7-5a	BD7-5	BD7-5a_LP-DIR-AF		mc	173.8	36	1	22	-1	1.1	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 11:23:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD7-5a	BD7-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD7-5a	BD7-5	BD7-5a_LP-DIR-AF		mc	303.5	53.5	1	22	100	1.1	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 11:23:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD7-5a	BD7-5	BD7-5a_LP-DIR-AF		mc	303.5	53.5	1	22	0	1.1	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 11:23:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD7-6a	BD7-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD7-6a	BD7-6	BD7-6a_LP-DIR-AF		mc	183.3	34.9	1	22	-1	1.3	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 12:17:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD7-6a	BD7-6	BD7-6a_LP-DIR-AF		mc	290.4	54.9	1	22	0	1.3	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 12:17:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD7-6a	BD7-6	BD7-6a_LP-DIR-AF		mc	290.4	54.9	1	22	100	1.3	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 12:17:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD7-7a	BD7-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD7-7a	BD7-7	BD7-7a_LP-DIR-AF		mc	166.7	60.6	1	22	-1	0.6	0.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 13:10:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD7-7a	BD7-7	BD7-7a_LP-DIR-AF		mc	299.2	51.3	1	22	100	0.6	0.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 13:10:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD7-7a	BD7-7	BD7-7a_LP-DIR-AF		mc	299.2	51.3	1	22	0	0.6	0.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 13:10:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD8-10a	BD8-10	BD8-10a_LP-DIR-T		mt	286.2	74.5	1	12	-1	1	0.9	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:17:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-10a	BD8-10											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-10a	BD8-10	BD8-10a_LP-DIR-T		mt	284.4	50.1	1	12	0	1	0.9	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:17:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-10a	BD8-10	BD8-10a_LP-DIR-T		mt	284.4	50.1	1	12	100	1	0.9	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:17:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-1a	BD8-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-1a	BD8-1	BD8-1a_LP-DIR-T		mt	219.6	56.1	1	11	-1	1.9	1.5	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:02:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-1a	BD8-1	BD8-1a_LP-DIR-T		mt	291.2	55.1	1	11	100	1.9	1.5	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:02:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-1a	BD8-1	BD8-1a_LP-DIR-T		mt	291.2	55.1	1	11	0	1.9	1.5	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:02:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-2a	BD8-2	BD8-2a_LP-DIR-T		mt	292.9	52.8	1	12	0	1.2	0.9	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:05:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-2a	BD8-2	BD8-2a_LP-DIR-T		mt	292.9	52.8	1	12	100	1.2	0.9	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:05:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-2a	BD8-2	BD8-2a_LP-DIR-T		mt	216.8	55.5	1	12	-1	1.2	0.9	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:05:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-2a	BD8-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-3a	BD8-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-3a	BD8-3	BD8-3a_LP-DIR-T		mt	287.7	45.5	1	12	100	0.5	0.6	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:06:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-3a	BD8-3	BD8-3a_LP-DIR-T		mt	287.7	45.5	1	12	0	0.5	0.6	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:06:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-3a	BD8-3	BD8-3a_LP-DIR-T		mt	217.7	64.5	1	12	-1	0.5	0.6	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:06:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-4a	BD8-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-4a	BD8-4	BD8-4a_LP-DIR-T		mt	282.7	54.6	1	12	100	2.1	2	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:08:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-4a	BD8-4	BD8-4a_LP-DIR-T		mt	282.7	54.6	1	12	0	2.1	2	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:08:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-4a	BD8-4	BD8-4a_LP-DIR-T		mt	297.4	67.3	1	12	-1	2.1	2	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:08:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-5a	BD8-5	BD8-5a_LP-DIR-T		mt	283.2	50	1	9	100	0.9	3	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-5a	BD8-5	BD8-5a_LP-DIR-T		mt	262.6	69.7	1	9	-1	0.9	3	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-5a	BD8-5	BD8-5a_LP-DIR-T		mt	283.2	50	1	9	0	0.9	3	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:09:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-5a	BD8-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-6a	BD8-6	BD8-6a_LP-DIR-T		mt	287.0	52.4	1	9	0	0.8	2.7	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:10:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-6a	BD8-6	BD8-6a_LP-DIR-T		mt	287.0	52.4	1	9	100	0.8	2.7	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:10:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-6a	BD8-6	BD8-6a_LP-DIR-T		mt	200.0	58.8	1	9	-1	0.8	2.7	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:10:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-6a	BD8-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-7a	BD8-7	BD8-7a_LP-DIR-T		mt	289.2	51.3	1	10	100	0.8	0.8	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:12:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-7a	BD8-7	BD8-7a_LP-DIR-T		mt	213.5	64.8	1	10	-1	0.8	0.8	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:12:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-7a	BD8-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-7a	BD8-7	BD8-7a_LP-DIR-T		mt	289.2	51.3	1	10	0	0.8	0.8	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:12:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-8a	BD8-8	BD8-8a_LP-DIR-T		mt	202.5	61.3	1	10	-1	0.2	1	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:14:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-8a	BD8-8	BD8-8a_LP-DIR-T		mt	285.6	60.1	1	10	100	0.2	1	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:14:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-8a	BD8-8	BD8-8a_LP-DIR-T		mt	285.6	60.1	1	10	0	0.2	1	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:14:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-8a	BD8-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD8-9a	BD8-9	BD8-9a_LP-DIR-T		mt	295.5	55.3	1	9	100	2.2	1.6	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:15:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD8-9a	BD8-9	BD8-9a_LP-DIR-T		mt	295.5	55.3	1	9	0	2.2	1.6	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:15:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD8-9a	BD8-9	BD8-9a_LP-DIR-T		mt	206.1	74.7	1	9	-1	2.2	1.6	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:15:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD8-9a	BD8-9											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD9-1a	BD9-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD9-1a	BD9-1	BD9-1a_LP-DIR-T		mt	234.8	20.6	1	12	-1	2.1	3.4	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:21:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD9-1a	BD9-1	BD9-1a_LP-DIR-T		mt	274.7	39.2	1	12	0	2.1	3.4	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:21:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD9-1a	BD9-1	BD9-1a_LP-DIR-T		mt	274.7	39.2	1	12	100	2.1	3.4	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:21:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD9-2a	BD9-2	BD9-2a_LP-DIR-T		mt	240.7	15.4	1	9	-1	2.7	2	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:22:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD9-2a	BD9-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD9-2a	BD9-2	BD9-2a_LP-DIR-T		mt	278.4	30.6	1	9	100	2.7	2	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:22:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD9-2a	BD9-2	BD9-2a_LP-DIR-T		mt	278.4	30.6	1	9	0	2.7	2	Igneous:Intrusive	Diabase	Diabase	863	810	K		hargrave 2020-09-17 14:22:44	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD9-3a	BD9-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD9-4a	BD9-4	BD9-4a_LP-DIR-T		mt	286.5	45.4	1	10	100	2.2	2.6	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:26:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD9-4a	BD9-4	BD9-4a_LP-DIR-T		mt	286.5	45.4	1	10	0	2.2	2.6	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:26:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD9-4a	BD9-4	BD9-4a_LP-DIR-T		mt	244.4	45	1	10	-1	2.2	2.6	Igneous:Intrusive	Diabase	Diabase	863	807	K		hargrave 2020-09-17 14:26:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD9-4a	BD9-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD9-5a	BD9-5	BD9-5a_LP-DIR-T		mt	276.2	60.9	1	12	-1	0.7	1.2	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:27:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD9-5a	BD9-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD9-5a	BD9-5	BD9-5a_LP-DIR-T		mt	274.4	12.7	1	12	0	0.7	1.2	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:27:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD9-5a	BD9-5	BD9-5a_LP-DIR-T		mt	274.4	12.7	1	12	100	0.7	1.2	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-09-17 14:27:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD9-6a	BD9-6	BD9-6a_LP-DIR-T		mt	207.8	68.4	1	11	-1	1.3	1.2	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:29:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD9-6a	BD9-6	BD9-6a_LP-DIR-T		mt	278.2	36.7	1	11	100	1.3	1.2	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:29:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD9-6a	BD9-6	BD9-6a_LP-DIR-T		mt	278.2	36.7	1	11	0	1.3	1.2	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:29:31	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD9-6a	BD9-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD9-7a	BD9-7	BD9-7a_LP-DIR-T		mt	281.4	40.4	1	11	100	1.2	1.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:31:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD9-7a	BD9-7	BD9-7a_LP-DIR-T		mt	281.4	40.4	1	11	0	1.2	1.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:31:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD9-7a	BD9-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD9-7a	BD9-7	BD9-7a_LP-DIR-T		mt	187.4	69.4	1	11	-1	1.2	1.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-09-17 14:31:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD9-8a	BD9-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
